i,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
976,47,admin.,single,university.degree,no,no,no,cellular,oct,mon,767,3,999,0,nonexistent,-1.1,94.601,-49.5,1.0,4963.6,1
977,58,admin.,divorced,high.school,no,no,no,telephone,oct,thu,81,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.794,5195.8,0
978,37,technician,married,professional.course,no,no,yes,cellular,jul,fri,674,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,1
979,34,services,married,high.school,no,no,no,telephone,jun,tue,51,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
980,78,retired,married,basic.9y,no,yes,no,telephone,oct,thu,321,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,0
981,42,admin.,married,university.degree,no,yes,no,cellular,aug,wed,127,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
982,32,blue-collar,married,professional.course,no,no,no,telephone,may,thu,1119,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1
983,53,blue-collar,married,basic.4y,no,no,no,cellular,aug,tue,76,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
984,40,technician,married,professional.course,no,no,no,telephone,jun,fri,179,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
985,60,retired,married,university.degree,no,yes,no,cellular,oct,mon,338,2,999,0,nonexistent,-1.1,94.601,-49.5,1.0,4963.6,0
986,67,retired,married,basic.4y,no,no,no,cellular,aug,mon,300,3,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0
987,60,admin.,married,high.school,no,yes,yes,cellular,apr,thu,482,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1
988,33,blue-collar,married,high.school,no,no,no,cellular,apr,mon,87,2,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,0
989,39,unemployed,married,university.degree,no,no,no,telephone,jun,tue,132,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
990,33,technician,single,university.degree,no,yes,no,cellular,apr,thu,106,2,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,0
991,31,admin.,single,university.degree,no,yes,no,cellular,aug,wed,138,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
992,32,technician,married,professional.course,no,no,no,cellular,aug,wed,67,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
993,35,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,636,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
994,51,technician,married,professional.course,no,no,no,cellular,aug,wed,221,9,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
995,29,admin.,married,basic.9y,no,yes,no,telephone,jun,thu,120,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
996,30,blue-collar,married,professional.course,no,no,no,cellular,may,fri,1357,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
997,39,housemaid,married,basic.4y,no,yes,yes,cellular,aug,fri,123,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
998,39,management,married,university.degree,no,yes,no,telephone,jun,fri,23,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
999,80,retired,divorced,high.school,no,yes,no,cellular,oct,thu,169,1,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,1
1000,30,admin.,single,high.school,no,no,no,cellular,sep,fri,219,3,6,1,success,-1.1,94.199,-37.5,0.883,4963.6,1
1001,47,admin.,divorced,high.school,no,no,no,cellular,aug,tue,204,6,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
1002,31,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,475,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1
1003,69,retired,married,basic.4y,no,no,no,cellular,sep,mon,258,3,6,1,success,-1.1,94.199,-37.5,0.879,4963.6,0
1004,30,admin.,divorced,university.degree,no,yes,no,cellular,aug,fri,77,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1005,36,admin.,single,university.degree,no,yes,no,cellular,mar,mon,231,2,999,4,failure,-1.8,93.369,-34.8,0.635,5008.7,0
1006,61,admin.,married,university.degree,no,yes,yes,cellular,apr,thu,266,5,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,1
1007,69,retired,divorced,university.degree,no,yes,no,cellular,apr,tue,207,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,1
1008,48,entrepreneur,married,university.degree,no,yes,no,cellular,apr,thu,126,3,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
1009,39,unemployed,married,university.degree,no,no,no,telephone,jun,fri,212,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
1010,28,student,single,basic.9y,no,yes,no,cellular,mar,tue,320,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.7990000000000002,5099.1,1
1011,58,admin.,married,university.degree,no,no,no,cellular,sep,thu,272,4,6,1,success,-1.1,94.199,-37.5,0.878,4963.6,1
1012,45,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,390,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1013,40,self-employed,married,university.degree,no,no,no,cellular,aug,fri,144,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1014,37,admin.,married,university.degree,no,no,no,telephone,jul,mon,1009,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,1
1015,58,housemaid,married,basic.4y,no,no,no,cellular,aug,wed,84,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
1016,34,technician,married,professional.course,no,no,no,cellular,aug,mon,126,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1017,30,student,single,high.school,no,no,no,cellular,mar,fri,268,5,10,2,failure,-1.8,92.84299999999999,-50.0,1.64,5099.1,1
1018,25,technician,single,professional.course,no,yes,no,cellular,nov,fri,712,2,19,1,success,-1.1,94.76700000000001,-50.8,1.04,4963.6,1
1019,26,unemployed,single,university.degree,no,yes,no,cellular,aug,thu,203,1,3,3,success,-1.7,94.027,-38.3,0.904,4991.6,1
1020,32,admin.,single,university.degree,no,no,no,cellular,aug,tue,80,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1021,36,admin.,married,high.school,no,yes,no,cellular,aug,fri,171,11,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
1022,26,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,230,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1
1023,45,blue-collar,married,basic.9y,no,yes,no,cellular,mar,tue,829,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.51,5099.1,0
1024,38,blue-collar,married,basic.6y,no,yes,no,telephone,jun,wed,362,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
1025,24,self-employed,single,university.degree,no,yes,no,telephone,jun,wed,40,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
1026,44,services,divorced,basic.6y,no,yes,no,cellular,aug,wed,153,3,0,1,success,-1.7,94.027,-38.3,0.9,4991.6,1
1027,44,blue-collar,single,basic.4y,no,yes,no,telephone,jun,tue,159,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
1028,32,blue-collar,married,basic.6y,no,no,no,telephone,jun,mon,147,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
1029,45,blue-collar,married,professional.course,no,no,no,cellular,aug,thu,398,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
1030,44,technician,married,professional.course,no,no,no,telephone,jun,thu,171,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
1031,43,admin.,single,high.school,no,no,no,cellular,nov,wed,1011,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,1
1032,54,housemaid,divorced,university.degree,no,yes,yes,cellular,nov,thu,653,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
1033,31,admin.,married,high.school,no,no,yes,cellular,aug,mon,155,2,4,1,success,-2.9,92.20100000000001,-31.4,0.884,5076.2,1
1034,30,technician,single,university.degree,no,no,yes,cellular,aug,mon,132,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1035,43,technician,married,professional.course,no,no,no,telephone,jun,thu,119,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
1036,55,admin.,married,university.degree,no,yes,no,telephone,mar,thu,220,7,999,0,nonexistent,-1.8,93.369,-34.8,0.654,5008.7,0
1037,26,management,single,university.degree,no,no,no,cellular,sep,fri,351,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.8029999999999999,5017.5,0
1038,32,admin.,single,university.degree,no,yes,no,cellular,aug,mon,340,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1039,26,management,single,university.degree,no,no,no,cellular,mar,thu,139,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.65,5099.1,1
1040,33,technician,single,professional.course,no,yes,no,cellular,may,wed,519,2,999,2,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
1041,42,technician,married,professional.course,no,yes,no,cellular,aug,wed,246,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,0
1042,47,management,married,university.degree,no,yes,no,cellular,aug,thu,20,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
1043,31,management,single,university.degree,no,yes,no,cellular,nov,wed,424,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1
1044,48,unemployed,married,professional.course,no,no,no,telephone,may,wed,360,1,6,1,success,-1.8,93.876,-40.0,0.682,5008.7,1
1045,31,technician,single,university.degree,no,no,yes,cellular,aug,tue,60,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1046,28,admin.,single,university.degree,no,no,no,cellular,jun,mon,114,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0
1047,31,blue-collar,married,basic.6y,no,yes,yes,telephone,jun,tue,105,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
1048,31,management,married,high.school,no,yes,yes,telephone,jun,tue,343,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
1049,30,technician,married,university.degree,no,yes,no,telephone,may,tue,683,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,1
1050,57,blue-collar,married,basic.4y,no,no,no,telephone,jun,fri,19,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
1051,32,technician,married,professional.course,no,no,no,cellular,apr,mon,688,2,999,0,nonexistent,-1.8,93.749,-34.6,0.645,5008.7,1
1052,33,admin.,single,professional.course,no,yes,no,cellular,may,mon,1340,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,1
1053,80,retired,married,basic.4y,no,no,no,cellular,mar,fri,213,3,6,4,success,-1.8,93.369,-34.8,0.649,5008.7,1
1054,47,management,married,university.degree,no,yes,no,cellular,aug,mon,145,3,3,2,success,-1.7,94.027,-38.3,0.904,4991.6,0
1055,47,services,married,high.school,no,no,no,cellular,aug,fri,130,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
1056,24,student,single,high.school,no,yes,no,cellular,apr,thu,88,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
1057,47,management,married,university.degree,no,yes,no,cellular,aug,tue,133,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1058,56,entrepreneur,married,university.degree,no,yes,no,cellular,apr,thu,472,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
1059,36,management,married,university.degree,no,no,no,telephone,jun,thu,22,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
1060,38,admin.,single,high.school,no,yes,no,cellular,apr,thu,882,1,6,1,success,-1.8,93.749,-34.6,0.659,5008.7,1
1061,37,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,203,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
1062,37,technician,single,high.school,no,yes,no,telephone,apr,thu,201,1,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,0
1063,31,technician,married,university.degree,no,yes,no,cellular,aug,thu,515,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
1064,44,management,married,university.degree,no,no,no,cellular,aug,tue,175,2,999,2,failure,-2.9,92.20100000000001,-31.4,0.883,5076.2,1
1065,47,housemaid,single,basic.4y,no,no,no,telephone,jun,tue,241,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
1066,42,admin.,married,university.degree,no,yes,no,cellular,aug,tue,1311,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1
1067,50,blue-collar,married,basic.9y,no,yes,no,cellular,apr,thu,1365,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,1
1068,49,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,1980,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1
1069,44,services,divorced,high.school,no,yes,yes,cellular,apr,tue,895,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,1
1070,34,technician,divorced,professional.course,no,yes,no,cellular,may,fri,1190,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
1071,42,admin.,married,university.degree,no,yes,no,cellular,aug,wed,71,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1072,48,management,married,university.degree,no,no,no,cellular,aug,tue,115,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1073,54,housemaid,married,basic.4y,no,yes,no,cellular,aug,tue,133,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1074,34,admin.,married,basic.9y,no,yes,no,telephone,jun,mon,252,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
1075,38,blue-collar,married,basic.9y,no,yes,no,cellular,apr,thu,218,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
1076,35,technician,divorced,professional.course,no,yes,no,telephone,jun,thu,312,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
1077,33,admin.,single,university.degree,no,no,no,cellular,aug,wed,316,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
1078,32,technician,married,high.school,no,yes,no,cellular,aug,tue,160,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1079,47,admin.,single,university.degree,no,yes,no,cellular,aug,thu,156,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
1080,30,admin.,married,university.degree,no,yes,yes,cellular,may,mon,742,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
1081,39,blue-collar,married,basic.4y,no,yes,no,cellular,apr,fri,156,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
1082,27,technician,single,high.school,no,yes,no,cellular,jul,fri,784,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,1
1083,39,admin.,divorced,professional.course,no,yes,yes,telephone,jun,thu,106,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
1084,46,admin.,married,university.degree,no,yes,no,cellular,aug,thu,164,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,0
1085,42,blue-collar,married,basic.9y,no,no,no,cellular,apr,thu,55,4,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
1086,37,technician,single,university.degree,no,no,no,telephone,jun,mon,182,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
1087,50,management,married,university.degree,no,yes,yes,cellular,apr,fri,206,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
1088,52,blue-collar,married,basic.9y,no,no,yes,cellular,aug,fri,112,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1089,44,admin.,married,university.degree,no,no,no,cellular,aug,tue,102,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1090,27,technician,single,basic.9y,no,yes,no,cellular,apr,wed,131,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,0
1091,35,self-employed,married,university.degree,no,yes,no,cellular,jun,thu,269,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1
1092,25,self-employed,single,university.degree,no,no,no,telephone,jun,mon,178,7,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
1093,29,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,54,1,6,1,success,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
1094,39,admin.,married,university.degree,no,no,no,telephone,jun,mon,69,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
1095,39,housemaid,married,professional.course,no,yes,no,cellular,aug,fri,80,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
1096,40,management,married,basic.9y,no,yes,yes,telephone,jun,fri,162,1,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
1097,37,admin.,divorced,university.degree,no,yes,yes,cellular,aug,tue,211,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
1098,52,admin.,married,university.degree,no,no,no,cellular,may,thu,195,1,999,0,nonexistent,-1.8,93.876,-40.0,0.677,5008.7,1
1099,28,student,single,basic.9y,no,yes,no,cellular,mar,tue,156,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.7990000000000002,5099.1,1
1100,47,blue-collar,divorced,basic.4y,no,yes,no,cellular,aug,mon,149,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1101,38,blue-collar,single,high.school,no,no,no,telephone,mar,tue,450,3,6,2,success,-1.8,93.369,-34.8,0.652,5008.7,1
1102,60,management,married,university.degree,no,yes,no,telephone,jun,thu,89,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
1103,33,self-employed,single,university.degree,no,yes,no,cellular,mar,mon,265,2,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,1
1104,46,technician,single,professional.course,no,no,no,cellular,aug,thu,128,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
1105,29,admin.,single,university.degree,no,no,no,cellular,oct,mon,87,2,999,1,failure,-3.4,92.431,-26.9,0.731,5017.5,0
1106,58,retired,married,basic.4y,no,yes,no,cellular,jun,tue,79,2,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,0
1107,34,technician,single,university.degree,no,no,no,telephone,aug,thu,214,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
1108,26,technician,single,professional.course,no,yes,no,cellular,apr,fri,362,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
1109,31,technician,divorced,high.school,no,no,no,cellular,aug,fri,129,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
1110,31,admin.,single,university.degree,no,yes,no,telephone,jun,tue,116,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
1111,57,blue-collar,married,basic.4y,no,no,no,cellular,aug,thu,134,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1112,33,technician,married,professional.course,no,yes,no,telephone,aug,fri,58,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1113,41,technician,single,high.school,no,yes,no,cellular,aug,wed,88,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
1114,51,admin.,divorced,high.school,no,yes,no,cellular,aug,tue,133,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.838,5076.2,0
1115,47,admin.,married,university.degree,no,yes,no,cellular,aug,wed,38,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
1116,38,blue-collar,married,high.school,no,no,no,telephone,apr,mon,340,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
1117,55,management,married,university.degree,no,no,no,cellular,aug,thu,122,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1118,58,retired,divorced,university.degree,no,yes,no,cellular,apr,wed,129,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,1
1119,36,admin.,single,university.degree,no,yes,no,cellular,aug,mon,770,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1120,30,services,single,high.school,no,yes,no,cellular,aug,thu,148,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,1
1121,25,student,single,high.school,no,no,no,cellular,jun,mon,485,2,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,1
1122,32,services,married,high.school,no,yes,yes,cellular,apr,mon,6,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
1123,41,housemaid,married,high.school,no,yes,no,telephone,nov,fri,1074,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1
1124,30,management,married,high.school,no,yes,no,cellular,aug,tue,19,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1125,40,technician,married,university.degree,no,no,no,cellular,aug,mon,342,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1126,59,entrepreneur,married,university.degree,no,no,no,telephone,jun,fri,9,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
1127,41,self-employed,married,basic.9y,no,yes,no,telephone,jun,mon,178,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
1128,60,self-employed,married,basic.9y,no,no,no,cellular,aug,tue,17,13,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1129,34,admin.,married,university.degree,no,no,no,cellular,oct,fri,281,1,999,2,failure,-3.4,92.431,-26.9,0.73,5017.5,1
1130,43,admin.,married,high.school,no,no,no,telephone,jun,fri,1422,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1
1131,30,technician,single,university.degree,no,yes,no,cellular,aug,wed,215,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
1132,32,admin.,married,university.degree,no,yes,no,cellular,jun,tue,712,1,3,2,failure,-2.9,92.963,-40.8,1.262,5076.2,1
1133,41,self-employed,married,basic.9y,no,yes,no,cellular,may,thu,1135,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,1
1134,48,blue-collar,married,basic.4y,no,no,no,cellular,aug,tue,134,7,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
1135,37,admin.,single,university.degree,no,yes,no,telephone,jun,mon,540,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
1136,24,entrepreneur,single,high.school,no,yes,no,telephone,jun,fri,113,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
1137,35,admin.,single,university.degree,no,no,yes,telephone,jun,fri,159,9,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
1138,33,admin.,single,university.degree,no,yes,no,cellular,aug,tue,226,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
1139,33,technician,single,professional.course,no,yes,no,cellular,aug,wed,290,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
1140,29,admin.,married,university.degree,no,no,yes,cellular,aug,fri,14,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
1141,51,technician,single,university.degree,no,no,no,cellular,jun,fri,657,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1
1142,52,management,married,university.degree,no,no,no,cellular,aug,tue,600,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.884,5076.2,1
1143,38,services,married,basic.4y,no,no,yes,telephone,jun,thu,90,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
1144,32,technician,married,university.degree,no,yes,no,cellular,aug,thu,402,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
1145,31,technician,married,professional.course,no,no,no,cellular,apr,mon,551,3,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,0
1146,54,retired,divorced,basic.4y,no,no,no,telephone,jun,mon,157,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
1147,35,technician,divorced,professional.course,no,no,no,cellular,jun,wed,66,1,13,2,failure,-1.7,94.055,-39.8,0.7390000000000001,4991.6,0
1148,40,unemployed,married,professional.course,no,no,yes,telephone,sep,fri,91,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.773,5017.5,1
1149,28,blue-collar,single,high.school,no,yes,no,telephone,apr,thu,240,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0
1150,39,blue-collar,single,basic.4y,no,no,yes,telephone,jun,fri,396,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
1151,31,admin.,married,university.degree,no,no,no,cellular,aug,wed,196,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
1152,38,technician,married,professional.course,no,yes,no,cellular,mar,fri,363,2,10,1,success,-1.8,92.84299999999999,-50.0,1.726,5099.1,1
1153,36,technician,married,professional.course,no,no,no,telephone,jun,mon,151,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
1154,49,admin.,single,high.school,no,no,no,cellular,aug,thu,103,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
1155,39,housemaid,married,basic.4y,no,yes,yes,cellular,aug,fri,215,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
1156,66,retired,married,professional.course,no,no,yes,cellular,mar,tue,525,1,21,2,failure,-1.8,93.369,-34.8,0.655,5008.7,1
1157,36,technician,married,professional.course,no,yes,no,cellular,aug,mon,45,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1158,46,blue-collar,divorced,basic.9y,no,no,no,cellular,apr,tue,332,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,0
1159,52,housemaid,married,basic.6y,no,yes,no,cellular,aug,fri,268,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
1160,30,admin.,single,university.degree,no,no,no,cellular,aug,thu,180,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
1161,46,services,married,professional.course,no,no,no,telephone,jun,tue,75,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
1162,45,unemployed,married,basic.4y,no,yes,yes,telephone,jun,fri,264,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
1163,55,retired,married,high.school,no,yes,no,cellular,jun,fri,136,3,3,1,success,-2.9,92.963,-40.8,1.268,5076.2,0
1164,82,housemaid,divorced,basic.4y,no,no,no,cellular,jul,wed,316,1,999,0,nonexistent,-1.7,94.215,-40.3,0.8809999999999999,4991.6,1
1165,28,technician,single,professional.course,no,yes,no,cellular,aug,thu,78,3,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.851,5076.2,1
1166,41,technician,divorced,university.degree,no,yes,yes,cellular,aug,fri,116,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
1167,38,technician,married,professional.course,no,no,no,cellular,mar,thu,119,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.757,5099.1,0
1168,37,admin.,married,university.degree,no,no,yes,cellular,dec,mon,206,2,6,1,success,-3.0,92.713,-33.0,0.706,5023.5,1
