i,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
966,52,technician,married,basic.9y,no,yes,no,telephone,may,thu,208,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
967,26,admin.,single,university.degree,no,yes,no,cellular,may,thu,400,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
968,54,management,married,basic.6y,no,yes,no,cellular,nov,wed,616,3,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
969,58,retired,married,basic.4y,no,no,no,cellular,jul,tue,81,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
970,28,blue-collar,married,basic.9y,no,no,yes,telephone,may,fri,478,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
971,32,technician,single,professional.course,no,yes,no,telephone,aug,fri,107,2,999,1,failure,-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2,no
972,28,admin.,single,high.school,no,no,no,cellular,jun,mon,491,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
973,37,admin.,married,university.degree,no,yes,no,telephone,jun,fri,145,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no
974,31,admin.,single,professional.course,no,no,no,cellular,jul,tue,173,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
975,35,technician,divorced,professional.course,no,no,yes,telephone,may,fri,102,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
976,40,services,single,high.school,no,no,no,cellular,apr,mon,275,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no
977,32,technician,married,university.degree,no,yes,no,telephone,jun,fri,562,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
978,24,services,single,high.school,no,no,yes,cellular,may,thu,91,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
979,39,management,married,university.degree,no,yes,no,cellular,sep,thu,291,3,999,0,nonexistent,-1.1,94.199,-37.5,0.884,4963.6,yes
980,73,retired,married,basic.4y,no,yes,no,cellular,mar,mon,209,2,999,1,failure,-1.8,93.369,-34.8,0.6459999999999999,5008.7,no
981,28,technician,married,professional.course,no,no,no,cellular,jul,tue,261,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
982,29,management,single,university.degree,no,no,yes,cellular,aug,tue,264,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
983,43,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,128,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no
984,31,technician,single,professional.course,no,yes,no,cellular,nov,thu,207,5,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
985,61,retired,divorced,university.degree,no,yes,no,cellular,apr,tue,118,2,999,0,nonexistent,-1.8,93.075,-47.1,1.3840000000000001,5099.1,no
986,30,blue-collar,married,basic.9y,no,no,yes,cellular,jul,wed,173,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
987,50,management,single,university.degree,no,yes,no,cellular,nov,tue,600,2,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
988,30,management,single,university.degree,no,no,no,cellular,apr,wed,244,3,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
989,43,blue-collar,married,basic.6y,no,yes,no,cellular,jun,mon,458,6,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,yes
990,32,student,married,high.school,no,yes,no,telephone,dec,wed,87,5,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,no
991,47,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,thu,504,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no
992,43,admin.,married,university.degree,no,no,yes,cellular,aug,tue,161,3,13,1,success,-2.9,92.20100000000001,-31.4,0.838,5076.2,no
993,34,technician,married,university.degree,no,yes,no,telephone,may,thu,309,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
994,52,admin.,married,university.degree,no,no,yes,cellular,jul,fri,171,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
995,30,blue-collar,single,basic.9y,no,yes,yes,telephone,may,mon,163,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
996,35,admin.,married,basic.9y,no,no,no,telephone,may,tue,259,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
997,39,admin.,married,university.degree,no,yes,no,cellular,may,fri,175,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
998,30,admin.,single,university.degree,no,yes,no,cellular,jul,tue,608,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
999,47,blue-collar,married,basic.4y,no,no,no,cellular,nov,wed,202,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
1000,44,services,single,high.school,no,yes,no,cellular,nov,wed,116,5,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
1001,33,admin.,single,university.degree,no,yes,no,cellular,oct,fri,233,1,999,0,nonexistent,-3.4,92.431,-26.9,0.7390000000000001,5017.5,yes
1002,39,services,divorced,high.school,no,no,no,cellular,jul,thu,151,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
1003,42,admin.,single,high.school,no,no,yes,cellular,jul,fri,295,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
1004,56,services,married,high.school,no,no,yes,cellular,jul,fri,87,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
1005,30,services,single,high.school,no,yes,yes,cellular,may,mon,178,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no
1006,34,admin.,married,university.degree,no,yes,no,telephone,may,fri,37,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
1007,38,technician,single,high.school,no,yes,yes,cellular,aug,tue,97,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
1008,39,blue-collar,married,basic.6y,no,yes,yes,cellular,may,thu,195,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
1009,27,technician,single,high.school,no,no,no,cellular,jul,wed,445,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
1010,27,admin.,single,high.school,no,no,no,cellular,apr,thu,314,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
1011,35,technician,married,professional.course,no,no,no,telephone,may,tue,103,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
1012,53,retired,married,high.school,no,yes,no,cellular,nov,fri,711,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
1013,37,management,married,university.degree,no,no,no,cellular,nov,tue,658,3,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
1014,54,management,divorced,university.degree,no,yes,yes,cellular,may,wed,265,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,no
1015,39,services,married,basic.9y,no,yes,no,cellular,nov,tue,219,3,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
1016,36,self-employed,single,university.degree,no,yes,no,cellular,nov,mon,200,2,4,1,success,-0.1,93.2,-42.0,4.191,5195.8,no
1017,27,student,married,high.school,no,yes,no,telephone,may,wed,54,1,999,0,nonexistent,-1.8,93.876,-40.0,0.672,5008.7,no
1018,38,management,married,university.degree,no,no,no,cellular,aug,wed,157,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
1019,44,admin.,married,university.degree,no,yes,no,telephone,jun,wed,25,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
1020,23,student,single,high.school,no,no,no,cellular,may,thu,361,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1,no
1021,38,technician,divorced,professional.course,no,no,no,telephone,jun,thu,128,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
1022,31,services,married,basic.9y,no,yes,no,telephone,jun,mon,277,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,no
1023,26,admin.,single,high.school,no,yes,yes,cellular,jul,wed,668,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
1024,35,admin.,married,university.degree,no,yes,no,telephone,sep,wed,7,1,999,0,nonexistent,-1.1,94.199,-37.5,0.8759999999999999,4963.6,no
1025,31,services,divorced,high.school,no,yes,no,cellular,jul,mon,522,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
1026,57,technician,married,professional.course,no,yes,no,telephone,may,mon,483,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,yes
1027,46,housemaid,married,basic.4y,no,no,no,telephone,may,wed,336,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
1028,74,retired,married,university.degree,no,yes,yes,cellular,aug,wed,232,3,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,yes
1029,56,admin.,married,basic.9y,no,no,yes,cellular,may,thu,225,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
1030,35,entrepreneur,single,university.degree,no,no,no,cellular,jul,mon,120,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
1031,30,blue-collar,married,basic.9y,no,no,no,telephone,jun,thu,348,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
1032,54,management,single,basic.9y,no,yes,no,telephone,may,mon,224,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
1033,32,blue-collar,married,basic.9y,no,no,no,telephone,nov,tue,296,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
1034,34,self-employed,single,university.degree,no,no,no,cellular,may,wed,340,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no
1035,35,admin.,married,university.degree,no,yes,no,cellular,oct,thu,86,1,999,1,failure,-3.4,92.431,-26.9,0.74,5017.5,no
1036,42,technician,divorced,high.school,no,yes,no,cellular,may,wed,228,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no
1037,49,management,divorced,basic.6y,no,no,no,telephone,nov,thu,88,6,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
1038,27,student,single,high.school,no,no,yes,cellular,jul,wed,537,2,999,1,failure,-2.9,92.469,-33.6,1.0290000000000001,5076.2,no
1039,52,services,married,high.school,no,no,yes,cellular,may,fri,38,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
1040,59,technician,married,professional.course,no,no,no,cellular,jul,thu,464,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
1041,47,technician,married,professional.course,no,no,no,cellular,jul,mon,66,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
1042,27,services,married,university.degree,no,no,no,cellular,may,tue,223,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
1043,41,blue-collar,married,basic.6y,no,yes,yes,cellular,apr,tue,608,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
1044,36,services,married,high.school,no,no,yes,telephone,may,tue,1590,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
1045,40,admin.,single,university.degree,no,yes,yes,telephone,may,mon,190,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
1046,57,self-employed,married,basic.4y,no,yes,no,telephone,apr,mon,534,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
1047,31,unemployed,divorced,university.degree,no,yes,yes,cellular,jul,wed,104,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
1048,65,housemaid,married,basic.4y,no,no,no,cellular,jun,mon,145,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,no
1049,60,technician,married,university.degree,no,yes,no,cellular,aug,tue,11,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
1050,81,retired,married,basic.4y,no,yes,no,cellular,oct,wed,621,1,999,2,failure,-1.1,94.601,-49.5,1.016,4963.6,yes
1051,81,retired,married,basic.4y,no,yes,no,cellular,aug,mon,90,4,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,no
1052,60,admin.,married,university.degree,no,yes,no,cellular,may,mon,1602,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,yes
1053,32,blue-collar,married,professional.course,no,yes,no,cellular,may,fri,757,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
1054,31,admin.,married,university.degree,no,yes,no,telephone,may,thu,359,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
1055,46,admin.,married,university.degree,no,no,no,cellular,nov,thu,358,1,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
1056,36,services,married,high.school,no,yes,no,telephone,jun,fri,241,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
1057,31,technician,single,high.school,no,yes,no,cellular,nov,wed,77,4,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
1058,58,admin.,divorced,university.degree,no,yes,no,cellular,nov,mon,70,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
1059,40,housemaid,single,university.degree,no,no,no,telephone,jun,mon,126,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
1060,44,admin.,married,university.degree,no,yes,no,telephone,may,thu,413,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
1061,42,technician,single,university.degree,no,yes,no,cellular,aug,tue,578,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
1062,30,unemployed,single,high.school,no,no,no,cellular,may,fri,13,11,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
1063,42,technician,single,basic.9y,no,yes,no,telephone,may,wed,99,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
1064,54,technician,married,professional.course,no,yes,yes,telephone,may,mon,196,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
1065,29,admin.,married,university.degree,no,yes,no,telephone,may,thu,302,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
1066,47,management,married,university.degree,no,yes,no,cellular,sep,mon,323,1,3,2,success,-3.4,92.37899999999999,-29.8,0.7709999999999999,5017.5,yes
1067,25,admin.,single,university.degree,no,yes,yes,cellular,oct,fri,115,1,999,1,failure,-3.4,92.431,-26.9,0.7390000000000001,5017.5,yes
1068,30,blue-collar,single,high.school,no,no,no,telephone,jul,wed,71,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.956,5228.1,no
1069,62,blue-collar,married,basic.4y,no,yes,no,cellular,nov,mon,152,1,6,1,success,-3.4,92.649,-30.1,0.7190000000000001,5017.5,no
1070,36,admin.,single,university.degree,no,no,yes,cellular,aug,fri,69,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
1071,33,services,married,high.school,no,no,no,telephone,may,mon,146,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
1072,41,blue-collar,divorced,basic.9y,no,no,no,cellular,aug,tue,102,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
1073,34,housemaid,single,university.degree,no,yes,no,cellular,aug,thu,159,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
1074,58,admin.,divorced,high.school,no,no,no,cellular,aug,tue,290,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
1075,41,admin.,divorced,high.school,no,no,no,cellular,apr,fri,620,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
1076,35,entrepreneur,single,university.degree,no,yes,no,cellular,jul,mon,88,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
1077,43,services,married,high.school,no,no,no,telephone,may,mon,77,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
1078,42,technician,divorced,professional.course,no,yes,no,cellular,aug,mon,408,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
1079,45,entrepreneur,divorced,basic.9y,no,yes,no,cellular,may,tue,29,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no
1080,32,admin.,married,university.degree,no,yes,no,telephone,may,thu,151,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
1081,63,retired,married,high.school,no,no,no,cellular,oct,wed,1386,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,no
1082,30,technician,married,university.degree,no,no,yes,cellular,jun,fri,131,1,999,1,failure,-1.7,94.055,-39.8,0.748,4991.6,no
1083,31,technician,single,professional.course,no,yes,no,cellular,nov,thu,155,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
1084,31,admin.,single,university.degree,no,yes,no,cellular,nov,thu,463,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
1085,30,admin.,married,basic.6y,no,yes,yes,cellular,jul,thu,53,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no
1086,39,admin.,married,high.school,no,yes,no,telephone,jul,fri,219,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.959,5228.1,no
1087,27,student,single,high.school,no,no,no,cellular,may,mon,64,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.354,5099.1,no
1088,58,admin.,married,high.school,no,no,no,cellular,aug,fri,528,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
1089,34,management,single,high.school,no,yes,no,cellular,nov,wed,175,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
